,Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
175,Latvia,LVA,2011,Trade (% of GDP),NE.TRD.GNFS.ZS,121.508531900181
176,Latvia,LVA,2010,Trade (% of GDP),NE.TRD.GNFS.ZS,108.997940157366
177,Latvia,LVA,2009,Trade (% of GDP),NE.TRD.GNFS.ZS,86.7198611753153
178,Latvia,LVA,2008,Trade (% of GDP),NE.TRD.GNFS.ZS,91.4264738479481
179,Latvia,LVA,2007,Trade (% of GDP),NE.TRD.GNFS.ZS,95.7257673273977
180,Latvia,LVA,2006,Trade (% of GDP),NE.TRD.GNFS.ZS,100.377905107999
181,Latvia,LVA,2005,Trade (% of GDP),NE.TRD.GNFS.ZS,100.496675376948
182,Latvia,LVA,2004,Trade (% of GDP),NE.TRD.GNFS.ZS,93.3543750107829
183,Latvia,LVA,2003,Trade (% of GDP),NE.TRD.GNFS.ZS,84.773343920746
184,Latvia,LVA,2002,Trade (% of GDP),NE.TRD.GNFS.ZS,83.3097187281367
185,Latvia,LVA,2001,Trade (% of GDP),NE.TRD.GNFS.ZS,86.4819722951741
186,Latvia,LVA,2000,Trade (% of GDP),NE.TRD.GNFS.ZS,81.6347060132014
187,Latvia,LVA,1999,Trade (% of GDP),NE.TRD.GNFS.ZS,79.9540032127527
188,Latvia,LVA,1998,Trade (% of GDP),NE.TRD.GNFS.ZS,90.6434529583898
189,Latvia,LVA,1997,Trade (% of GDP),NE.TRD.GNFS.ZS,88.5262973954331
190,Latvia,LVA,1996,Trade (% of GDP),NE.TRD.GNFS.ZS,89.9311112716942
191,Latvia,LVA,1995,Trade (% of GDP),NE.TRD.GNFS.ZS,73.9098680646174
192,Latvia,LVA,2019,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.5550670227276
193,Latvia,LVA,2018,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.6666576992485
194,Latvia,LVA,2017,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.0419684696371
195,Latvia,LVA,2016,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.5276484241819
196,Latvia,LVA,2015,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.1123175645431
197,Latvia,LVA,2014,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.948058870563
198,Latvia,LVA,2013,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.2821219837059
199,Latvia,LVA,2012,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.8830745800374
200,Latvia,LVA,2011,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.0060361029564
201,Latvia,LVA,2010,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.5200531151319
202,Latvia,LVA,2009,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.0241394551298
203,Latvia,LVA,2008,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.8304535323693
